headers,moves,lichess_id,white_elo,black_elo,ECO,opening_name,event,player_color,score
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/6lxmkILE', 'Date': '2021.04.27', 'Round': '?', 'White': 'tampio', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.27', 'UTCTime': '11:58:03', 'WhiteElo': '1496', 'BlackElo': '1504', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+11', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'D00', 'Opening': ""Queen's Pawn Game: Accelerated London System"", 'Termination': 'Time forfeit'}}","['d2d4', 'd7d5', 'c1f4', 'g8f6', 'e2e3', 'b8c6', 'a2a3', 'c8f5', 'g1f3', 'e7e6', 'c2c4', 'f8d6', 'f4d6', 'd8d6', 'c4d5', 'd6d5', 'b1d2', 'f6e4', 'd2e4', 'f5e4', 'f1e2', 'e8g8', 'e1g1', 'h7h6', 'a1c1', 'a7a5', 'f3e1', 'a8d8', 'c1c5', 'd5d6']",https://lichess.org/6lxmkILE,1496.0,1504.0,D00,Queen's Pawn Game: Accelerated London System,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'â‰¤1700 SuperBlitz Arena', 'Site': 'https://lichess.org/UwCmiTAP', 'Date': '2021.04.27', 'Round': '?', 'White': 'Apendra', 'Black': 'Ys34', 'Result': '1/2-1/2'}, '_others': {'UTCDate': '2021.04.27', 'UTCTime': '11:34:18', 'WhiteElo': '1477', 'BlackElo': '1541', 'WhiteRatingDiff': '+2', 'BlackRatingDiff': '-1', 'Variant': 'Standard', 'TimeControl': '180+0', 'ECO': 'C50', 'Opening': 'Italian Game: Giuoco Pianissimo, Italian Four Knights Variation', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'f8c5', 'f1c4', 'g8f6', 'd2d3', 'e8g8', 'c1g5', 'h7h6', 'g5h4', 'c6d4', 'c3d5', 'd4f3', 'd1f3', 'c5e7', 'd5f6', 'e7f6', 'h4f6', 'd8f6', 'f3f6', 'g7f6', 'e1g1', 'd7d6', 'f2f4', 'c8e6', 'c4e6', 'f7e6']",https://lichess.org/UwCmiTAP,1477.0,1541.0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",â‰¤1700 SuperBlitz Arena,White,0.5
"{'_tag_roster': {'Event': 'â‰¤1700 SuperBlitz Arena', 'Site': 'https://lichess.org/eYoPV0Yp', 'Date': '2021.04.27', 'Round': '?', 'White': 'fientjedepoes', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.27', 'UTCTime': '11:29:50', 'WhiteElo': '1567', 'BlackElo': '1488', 'WhiteRatingDiff': '+4', 'BlackRatingDiff': '-11', 'Variant': 'Standard', 'TimeControl': '180+0', 'ECO': 'C29', 'Opening': 'Vienna Game: Vienna Gambit', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'b1c3', 'g8f6', 'f2f4', 'e5f4', 'e4e5', 'f6g8', 'g1f3', 'd7d6', 'e5d6', 'f8d6', 'd2d4', 'g8f6', 'f1c4', 'e8g8', 'e1g1', 'c8g4', 'c3b5', 'b8c6', 'b5d6', 'd8d6', 'c2c3', 'c6a5', 'c4d3', 'f8e8', 'd1c2', 'h7h6', 'c2d2', 'f6h5']",https://lichess.org/eYoPV0Yp,1567.0,1488.0,C29,Vienna Game: Vienna Gambit,â‰¤1700 SuperBlitz Arena,Black,0.0
"{'_tag_roster': {'Event': 'Rated Rapid game', 'Site': 'https://lichess.org/javIhp1c', 'Date': '2021.04.27', 'Round': '?', 'White': 'Apendra', 'Black': 'ThonyPinkMan', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.27', 'UTCTime': '09:30:13', 'WhiteElo': '1821', 'BlackElo': '1872', 'WhiteRatingDiff': '+19', 'BlackRatingDiff': '-7', 'Variant': 'Standard', 'TimeControl': '600+0', 'ECO': 'B40', 'Opening': 'Sicilian Defense: French Variation', 'Termination': 'Normal'}}","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'b1c3', 'b8c6', 'd2d4', 'a7a6', 'c1g5', 'f7f6', 'g5e3', 'd8b6', 'f1e2', 'f8e7', 'a2a3', 'd7d5', 'e4d5', 'c5d4', 'f3d4', 'b6b2', 'c3a4', 'e7b4', 'e3d2', 'b4d2', 'e1d2', 'b2d4', 'd2e1', 'd4a4', 'd5c6', 'a4c6']",https://lichess.org/javIhp1c,1821.0,1872.0,B40,Sicilian Defense: French Variation,Rated Rapid game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/2s9bJgHY', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'cun22cun', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '21:53:58', 'WhiteElo': '1515', 'BlackElo': '1513', 'WhiteRatingDiff': '-11', 'BlackRatingDiff': '+11', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B30', 'Opening': 'Sicilian Defense: Old Sicilian', 'Termination': 'Normal'}}","['e2e4', 'c7c5', 'g1f3', 'b8c6', 'b1c3', 'g7g6', 'f1c4', 'e7e6', 'd2d3', 'g8e7', 'c1g5', 'f8g7', 'e1g1', 'd8b6', 'a2a3', 'e8g8', 'f1e1', 'b6b2', 'c3a4', 'b2a1', 'd1a1', 'g7a1', 'e1a1', 'd7d5', 'e4d5', 'e7d5', 'a1b1', 'a7a6', 'g5h6', 'f8d8']",https://lichess.org/2s9bJgHY,1515.0,1513.0,B30,Sicilian Defense: Old Sicilian,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/pMU3EaY1', 'Date': '2021.04.26', 'Round': '?', 'White': 'santormento', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '21:51:45', 'WhiteElo': '1521', 'BlackElo': '1527', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-12', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C57', 'Opening': 'Italian Game: Two Knights Defense, Fried Liver Attack', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'd7d5', 'e4d5', 'f6d5', 'g5f7', 'e8f7', 'd1f3', 'f7e8', 'c4d5', 'f8e7', 'f3f7', 'e8d7', 'f7e6', 'd7e8', 'd5c6', 'c8d7', 'c6d7', 'd8d7', 'e6d7', 'e8d7', 'd2d3', 'a8f8', 'c1e3', 'd7c8']",https://lichess.org/pMU3EaY1,1521.0,1527.0,C57,"Italian Game: Two Knights Defense, Fried Liver Attack",Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/XhD8T1Li', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'Socal99', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '21:49:25', 'WhiteElo': '1538', 'BlackElo': '1552', 'WhiteRatingDiff': '-11', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B06', 'Opening': 'Modern Defense', 'Termination': 'Time forfeit'}}","['e2e4', 'g7g6', 'g1f3', 'f8g7', 'b1c3', 'b7b6', 'd2d4', 'c8b7', 'f1c4', 'd7d6', 'e1g1', 'e7e6', 'c1g5', 'g8e7', 'f1e1', 'e8g8', 'd1e2', 'd8d7', 'a1d1', 'd6d5', 'e4d5', 'e7d5', 'c3d5', 'b7d5', 'c4d5', 'e6d5', 'e2d2', 'b8c6', 'g5h6', 'g7h8']",https://lichess.org/XhD8T1Li,1538.0,1552.0,B06,Modern Defense,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/8zElmtd2', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'JoseGomez', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '14:03:21', 'WhiteElo': '1525', 'BlackElo': '1544', 'WhiteRatingDiff': '+13', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B10', 'Opening': 'Caro-Kann Defense', 'Termination': 'Normal'}}","['e2e4', 'c7c6', 'g1f3', 'd7d5', 'e4d5', 'c6d5', 'd2d4', 'g8f6', 'b1c3', 'e7e6', 'f1b5', 'c8d7', 'b5d7', 'd8d7', 'e1g1', 'f8d6', 'c1g5', 'e8d8', 'f1e1', 'd6e7', 'd1e2', 'b8c6', 'f3e5', 'd7d6', 'e5f7']",https://lichess.org/8zElmtd2,1525.0,1544.0,B10,Caro-Kann Defense,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/RimHQoCZ', 'Date': '2021.04.26', 'Round': '?', 'White': 'dennisfa', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '14:01:08', 'WhiteElo': '1507', 'BlackElo': '1512', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+13', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C02', 'Opening': 'French Defense: Advance Variation, Euwe Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e6', 'd2d4', 'd7d5', 'e4e5', 'c7c5', 'g1f3', 'b8c6', 'c2c3', 'c8d7', 'f1b5', 'a7a6', 'b5a4', 'b7b5', 'a4c2', 'c5d4', 'f3d4', 'c6d4', 'c3d4', 'f8b4', 'b1c3', 'g8e7', 'c1d2', 'e8g8', 'a2a3', 'b4a5', 'b2b4', 'a5b6', 'e1g1', 'b6d4']",https://lichess.org/RimHQoCZ,1507.0,1512.0,C02,"French Defense: Advance Variation, Euwe Variation",Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/BPFGDIQ7', 'Date': '2021.04.26', 'Round': '?', 'White': 'MBY11', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '13:58:56', 'WhiteElo': '1521', 'BlackElo': '1526', 'WhiteRatingDiff': '+5', 'BlackRatingDiff': '-14', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C00', 'Opening': 'French Defense', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e6', 'f1c4', 'd7d5', 'e4d5', 'e6d5', 'c4b5', 'c8d7', 'b5d7', 'd8d7', 'g1f3', 'g8f6', 'e1g1', 'f8c5', 'f1e1', 'c5e7', 'd2d4', 'e8g8', 'c1g5', 'b8c6', 'g5f6', 'e7f6', 'c2c3', 'a7a6', 'b1d2', 'c6e7', 'd2b3', 'e7f5', 'b3c5', 'd7c8']",https://lichess.org/BPFGDIQ7,1521.0,1526.0,C00,French Defense,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/oYZL1C0w', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'carlospires6', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '13:57:02', 'WhiteElo': '1540', 'BlackElo': '1525', 'WhiteRatingDiff': '-14', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B01', 'Opening': 'Scandinavian Defense: Valencian Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8', 'd2d4', 'e7e6', 'g1f3', 'c7c6', 'c1e3', 'g8f6', 'f1c4', 'f8e7', 'e1g1', 'b8d7', 'c4e6', 'f7e6', 'f1e1', 'd7b6', 'h2h3', 'e8g8', 'e3g5', 'f6d5', 'g5e7', 'd5e7', 'd1e2', 'e7d5', 'c3d5', 'e6d5']",https://lichess.org/oYZL1C0w,1540.0,1525.0,B01,Scandinavian Defense: Valencian Variation,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/kvmfyUzr', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'tolunayardic', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '13:45:33', 'WhiteElo': '1472', 'BlackElo': '1484', 'WhiteRatingDiff': '+16', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'B01', 'Opening': 'Scandinavian Defense: Valencian Variation', 'Termination': 'Normal'}}","['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8', 'g1f3', 'b8c6', 'd2d4', 'c8g4', 'd4d5', 'c6e5', 'f1e2', 'g8f6', 'f3e5', 'g4e2', 'd1e2', 'f6d5', 'e2f3', 'd5f6', 'f3b7', 'e7e6', 'b7c6', 'e8e7', 'c1g5', 'h7h6', 'g5f6', 'g7f6', 'a1d1', 'd8b8']",https://lichess.org/kvmfyUzr,1472.0,1484.0,B01,Scandinavian Defense: Valencian Variation,Rated Blitz game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/YsxHjk6z', 'Date': '2021.04.26', 'Round': '?', 'White': 'Risko90', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '13:41:27', 'WhiteElo': '1462', 'BlackElo': '1528', 'WhiteRatingDiff': '-4', 'BlackRatingDiff': '+12', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C62', 'Opening': 'Ruy Lopez: Steinitz Defense', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'd7d6', 'b5c6', 'b7c6', 'h2h3', 'g8f6', 'e1g1', 'f6e4', 'b1c3', 'e4c3', 'd2c3', 'f8e7', 'c1e3', 'e8g8', 'd1d2', 'c8a6', 'e3h6', 'g7h6', 'f1e1', 'e7g5', 'f3g5', 'd8g5', 'd2g5', 'h6g5', 'a1d1', 'f7f6']",https://lichess.org/YsxHjk6z,1462.0,1528.0,C62,Ruy Lopez: Steinitz Defense,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/F9qH2cBi', 'Date': '2021.04.26', 'Round': '?', 'White': 'Teo-QQ', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '13:39:18', 'WhiteElo': '1419', 'BlackElo': '1517', 'WhiteRatingDiff': '-4', 'BlackRatingDiff': '+11', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C57', 'Opening': 'Italian Game: Two Knights Defense, Knight Attack, Normal Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'd7d5', 'e4d5', 'f6d5', 'd1f3', 'f7f6', 'c4d5', 'f6g5', 'd5c6', 'c8d7', 'c6d7', 'd8d7', 'f3b7', 'a8c8', 'b1c3', 'f8d6', 'b7f3', 'h8f8', 'f3h3', 'g7g6', 'd2d3', 'd7f7', 'h3g3', 'c8b8']",https://lichess.org/F9qH2cBi,1419.0,1517.0,C57,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/RG864iNe', 'Date': '2021.04.26', 'Round': '?', 'White': 'Therealtdd', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '13:36:57', 'WhiteElo': '1449', 'BlackElo': '1504', 'WhiteRatingDiff': '-5', 'BlackRatingDiff': '+13', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A28', 'Opening': ""English Opening: King's English Variation, Four Knights Variation, Flexible Line"", 'Termination': 'Time forfeit'}}","['c2c4', 'e7e5', 'b1c3', 'b8c6', 'd2d3', 'g8f6', 'g1f3', 'd7d6', 'e2e4', 'c8g4', 'f1e2', 'f8e7', 'h2h3', 'g4h5', 'g2g4', 'h5g6', 'a2a3', 'h7h6', 'b2b4', 'a7a5', 'b4b5', 'c6a7', 'c3d5', 'f6d5', 'c4d5', 'c7c6', 'b5c6', 'b7c6', 'd5c6', 'a7c6']",https://lichess.org/RG864iNe,1449.0,1504.0,A28,"English Opening: King's English Variation, Four Knights Variation, Flexible Line",Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/YhjTYpVS', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'Matmez', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '13:35:02', 'WhiteElo': '1519', 'BlackElo': '1532', 'WhiteRatingDiff': '-15', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C42', 'Opening': 'Russian Game: Three Knights Game', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'd7d6', 'f1c4', 'b8c6', 'd2d3', 'c8g4', 'c1g5', 'f8e7', 'e1g1', 'e8g8', 'h2h3', 'g4f3', 'd1f3', 'c6d4', 'f3d1', 'h7h6', 'g5h4', 'g7g5', 'h4g3', 'h6h5', 'c3d5', 'g5g4', 'd5e7', 'd8e7', 'h3g4', 'f6g4']",https://lichess.org/YhjTYpVS,1519.0,1532.0,C42,Russian Game: Three Knights Game,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/Vnvsd279', 'Date': '2021.04.26', 'Round': '?', 'White': 'galaxyuu', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '13:32:36', 'WhiteElo': '1474', 'BlackElo': '1504', 'WhiteRatingDiff': '-5', 'BlackRatingDiff': '+15', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C62', 'Opening': 'Ruy Lopez: Steinitz Defense', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'd7d6', 'b5c6', 'b7c6', 'b1c3', 'g8f6', 'd2d3', 'c8g4', 'c1g5', 'f8e7', 'h2h3', 'g4h5', 'g5f6', 'e7f6', 'g2g4', 'h5g6', 'f3h4', 'f6h4', 'e1g1', 'e8g8', 'd1f3', 'd8g5', 'g1h2', 'a8b8', 'b2b3', 'g5d2']",https://lichess.org/Vnvsd279,1474.0,1504.0,C62,Ruy Lopez: Steinitz Defense,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/RfnxDmEO', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'Minko1998', 'Result': '1/2-1/2'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '12:22:49', 'WhiteElo': '1506', 'BlackElo': '1457', 'WhiteRatingDiff': '-2', 'BlackRatingDiff': '+1', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B13', 'Opening': 'Caro-Kann Defense: Exchange Variation', 'Termination': 'Normal'}}","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4d5', 'c6d5', 'b1c3', 'c8f5', 'c1f4', 'e7e6', 'g1f3', 'f8d6', 'f4d6', 'd8d6', 'f1b5', 'b8c6', 'f3e5', 'a7a6', 'e5c6', 'b7c6', 'b5e2', 'g8f6', 'e1g1', 'e8g8', 'e2d3', 'f5g6', 'd3g6', 'f7g6', 'f1e1', 'd6f4']",https://lichess.org/RfnxDmEO,1506.0,1457.0,B13,Caro-Kann Defense: Exchange Variation,Rated Bullet game,White,0.5
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/yuHB8zGa', 'Date': '2021.04.26', 'Round': '?', 'White': 'arzanishshumak', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '12:20:40', 'WhiteElo': '1471', 'BlackElo': '1528', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-22', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A00', 'Opening': 'Mieses Opening: Reversed Rat', 'Termination': 'Time forfeit'}}","['d2d3', 'e7e5', 'e2e3', 'd7d5', 'f2f3', 'b8c6', 'c2c3', 'g8f6', 'b2b4', 'a7a6', 'g2g4', 'f8d6', 'h2h3', 'e8g8', 'a2a3', 'f8e8', 'a3a4', 'e5e4', 'd3d4', 'e4f3', 'd1f3', 'f6e4', 'f1d3', 'd8e7', 'b1a3', 'e4c3', 'a3c2', 'a8b8', 'a1a3', 'c3e4']",https://lichess.org/yuHB8zGa,1471.0,1528.0,A00,Mieses Opening: Reversed Rat,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/VFllHjcK', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'plohha', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '12:19:57', 'WhiteElo': '1509', 'BlackElo': '1494', 'WhiteRatingDiff': '+19', 'BlackRatingDiff': '-7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C41', 'Opening': 'Philidor Defense', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'd7d6', 'b1c3', 'g8f6', 'f1c4', 'f8e7', 'd2d3', 'e8g8', 'e1g1', 'b8c6', 'c1g5', 'c8e6', 'g5f6', 'e6c4', 'f6e7', 'c6e7', 'd3c4', 'e7c6', 'b2b3', 'd8f6', 'c3d5', 'g7g6', 'd5f6']",https://lichess.org/VFllHjcK,1509.0,1494.0,C41,Philidor Defense,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/GPaHePoW', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'MrIndian', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '12:04:42', 'WhiteElo': '1485', 'BlackElo': '1529', 'WhiteRatingDiff': '+24', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C48', 'Opening': 'Four Knights Game: Spanish Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'f1b5', 'a7a6', 'b5c4', 'f8c5', 'd2d3', 'd7d6', 'c1g5', 'h7h6', 'g5h4', 'g7g5', 'h4g3', 'c8e6', 'h2h3', 'e6c4', 'd3c4', 'c6d4', 'f3d4', 'c5d4', 'a1b1', 'd4c3', 'b2c3', 'f6e4', 'g3h2', 'e4c3']",https://lichess.org/GPaHePoW,1485.0,1529.0,C48,Four Knights Game: Spanish Variation,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/6uchQRaD', 'Date': '2021.04.26', 'Round': '?', 'White': 'srinadh', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '12:02:20', 'WhiteElo': '1439', 'BlackElo': '1465', 'WhiteRatingDiff': '-5', 'BlackRatingDiff': '+20', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C20', 'Opening': ""King's Pawn Game: Leonardis Variation"", 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'd2d3', 'b8c6', 'b1c3', 'g8f6', 'g1f3', 'f8b4', 'c1d2', 'd7d6', 'a2a3', 'b4a5', 'c3a2', 'a5d2', 'd1d2', 'c8g4', 'f1e2', 'c6d4', 'f3d4', 'e5d4', 'e1g1', 'g4e2', 'd2e2', 'e8g8', 'c2c3', 'd4c3', 'a2c3', 'f8e8', 'g2g3', 'd6d5']",https://lichess.org/6uchQRaD,1439.0,1465.0,C20,King's Pawn Game: Leonardis Variation,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/AKEbuq25', 'Date': '2021.04.26', 'Round': '?', 'White': 'Apendra', 'Black': 'GSJ20', 'Result': '1-0'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '12:00:07', 'WhiteElo': '1449', 'BlackElo': '1335', 'WhiteRatingDiff': '+16', 'BlackRatingDiff': '-4', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C50', 'Opening': 'Italian Game: Giuoco Pianissimo, Italian Four Knights Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'f1c4', 'f8c5', 'd2d3', 'a7a6', 'c1g5', 'b7b5', 'c4b3', 'b5b4', 'c3d5', 'a6a5', 'd5f6', 'g7f6', 'g5h4', 'a5a4', 'b3d5', 'c8b7', 'd5c6', 'b7c6', 'f3e5', 'f6e5', 'h4d8', 'a8d8', 'e1g1', 'e8g8']",https://lichess.org/AKEbuq25,1449.0,1335.0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/fjoBPkyd', 'Date': '2021.04.26', 'Round': '?', 'White': 'mikolaj63', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '11:59:06', 'WhiteElo': '1528', 'BlackElo': '1416', 'WhiteRatingDiff': '-8', 'BlackRatingDiff': '+33', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A00', 'Opening': 'Mieses Opening: Reversed Rat', 'Termination': 'Normal'}}","['d2d3', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'd7d5', 'b2b3', 'g8f6', 'c1b2', 'f8b4', 'd1d2', 'c8g4', 'a2a3', 'b4a5', 'b3b4', 'a5b6', 'e1c1', 'e8g8', 'f3e5', 'c6e5', 'c3d5', 'd8d5', 'd2c3', 'e5c6', 'f2f3', 'g4e6', 'e2e4', 'd5a2', 'e4e5', 'f6d5']",https://lichess.org/fjoBPkyd,1528.0,1416.0,A00,Mieses Opening: Reversed Rat,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Rapid game', 'Site': 'https://lichess.org/8MIEftCO', 'Date': '2021.04.26', 'Round': '?', 'White': 'Thawne01', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2021.04.26', 'UTCTime': '11:46:18', 'WhiteElo': '1768', 'BlackElo': '1805', 'WhiteRatingDiff': '-5', 'BlackRatingDiff': '+16', 'Variant': 'Standard', 'TimeControl': '600+0', 'ECO': 'C02', 'Opening': 'French Defense: Advance Variation, Paulsen Attack', 'Termination': 'Normal'}}","['e2e4', 'e7e6', 'd2d4', 'd7d5', 'e4e5', 'c7c5', 'g1f3', 'b8c6', 'c2c3', 'a7a6', 'a2a4', 'c5d4', 'c3d4', 'f8b4', 'c1d2', 'b4d2', 'd1d2', 'g8e7', 'f1d3', 'e8g8', 'e1g1', 'd8b6', 'b1c3', 'e7f5', 'd3f5', 'e6f5', 'a1b1', 'c8d7', 'c3d5', 'b6b3']",https://lichess.org/8MIEftCO,1768.0,1805.0,C02,"French Defense: Advance Variation, Paulsen Attack",Rated Rapid game,Black,1.0
